id,protocol,repo,provenance,evidence,tier,questions,coverage_real,coverage_paraphrase,coverage_synthetic,rubric_mean_real,rubric_mean_paraphrase,rubric_mean_synthetic,record_chars,synthetic_chars,changed_lines,language
grafana_grafana__103428,independent,grafana/grafana,human,none,trivial,2,0,0,0.5,0,0,1.5,85,799,,
grafana_grafana__103473,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0.3333,0.6667,1.6667,54,760,,
grafana_grafana__103518,independent,grafana/grafana,human,none,empty,3,0,0,0,0,0.3333,0.3333,83,1091,,
grafana_grafana__103739,independent,grafana/grafana,human,none,trivial,3,0,0,0,0,0,1,115,867,,
grafana_grafana__104158,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0.6667,1,1.6667,66,1177,,
grafana_grafana__104252,independent,grafana/grafana,human,none,substantive,4,0.25,0,0,0.5,0.25,0.5,768,1620,,
grafana_grafana__104611,independent,grafana/grafana,human,none,substantive,4,0,0,0.5,0.25,0.5,1.5,808,1768,,
grafana_grafana__104778,independent,grafana/grafana,human,none,trivial,3,0,0,0.333333,0.3333,0.3333,0.6667,191,952,,
grafana_grafana__104891,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0.6667,0.3333,1.6667,139,783,,
grafana_grafana__105006,independent,grafana/grafana,human,none,empty,3,0,0,0,0,0,0.3333,41,1907,,
grafana_grafana__105011,independent,grafana/grafana,human,none,substantive,3,0,0,0.666667,1,0.3333,1.3333,265,871,,
grafana_grafana__105280,independent,grafana/grafana,human,none,substantive,4,0,0,0.5,0.25,0.25,1.25,203,964,,
grafana_grafana__105383,independent,grafana/grafana,human,none,empty,3,0,0,0.333333,0.6667,0.6667,1.3333,55,1385,,
grafana_grafana__105478,independent,grafana/grafana,human,none,substantive,3,0,0,0.666667,0.3333,0,1.6667,551,1322,,
grafana_grafana__105542,independent,grafana/grafana,human,none,substantive,3,0,0,0.333333,0,0.3333,1,769,1573,,
grafana_grafana__105543,independent,grafana/grafana,human,none,empty,3,0,0,1,0.3333,0.3333,2,48,1407,,
grafana_grafana__105598,independent,grafana/grafana,human,none,substantive,3,0,0,0.666667,0.3333,0.3333,1.6667,199,1441,,
grafana_grafana__105639,independent,grafana/grafana,human,none,empty,4,0,0,0.5,0,0,1.25,43,1647,,
grafana_grafana__105718,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0,0,1.6667,36,661,,
grafana_grafana__105860,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0.3333,0.3333,1.3333,35,1738,,
grafana_grafana__106299,independent,grafana/grafana,human,none,substantive,3,0,0,1,0.3333,0.3333,2,426,1239,,
grafana_grafana__106338,independent,grafana/grafana,human,none,substantive,3,0.333333,0.333333,0.666667,0.6667,1,1.3333,442,759,,
grafana_grafana__106365,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0.3333,0.6667,1.6667,63,786,,
grafana_grafana__106604,independent,grafana/grafana,human,none,substantive,4,0.5,0.25,1,1,0.75,2,392,1207,,
grafana_grafana__106761,independent,grafana/grafana,human,none,trivial,3,0,0,0,0.3333,0.3333,1,186,1062,,
grafana_grafana__106846,independent,grafana/grafana,human,none,empty,4,0,0,0.5,0,0,1.25,54,1244,,
grafana_grafana__107047,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0,0,1.6667,60,1130,,
grafana_grafana__107193,independent,grafana/grafana,human,none,trivial,3,0,0,1,0.3333,0.6667,2,119,617,,
grafana_grafana__107592,independent,grafana/grafana,human,none,substantive,3,0.333333,0.333333,1,0.6667,0.6667,2,165,1124,,
grafana_grafana__107667,independent,grafana/grafana,human,none,substantive,3,0,0,0.333333,0.3333,0,1,524,2103,,
grafana_grafana__107808,independent,grafana/grafana,human,none,substantive,3,0,0,0.666667,0.6667,0.6667,1.6667,442,1548,,
grafana_grafana__107953,independent,grafana/grafana,human,none,substantive,3,0,0,1,0.6667,0.3333,2,609,1005,,
grafana_grafana__108090,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0,0,1.6667,44,1430,,
grafana_grafana__108134,independent,grafana/grafana,human,none,substantive,4,0,0,0.5,0,0,1.25,395,1846,,
grafana_grafana__108144,independent,grafana/grafana,agent,agent-trailer,substantive,3,0,0,1,1,1,2,259,1281,,
grafana_grafana__108186,independent,grafana/grafana,human,none,trivial,3,0,0,1,1,0.6667,2,156,825,,
grafana_grafana__108444,independent,grafana/grafana,human,none,substantive,3,0,0,0.333333,0.6667,0.6667,1.3333,191,1018,,
grafana_grafana__108577,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0,0,1.6667,35,1287,,
grafana_grafana__108612,independent,grafana/grafana,human,none,substantive,3,0,0,0,0,0,0,238,873,,
grafana_grafana__109033,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0,0,1.3333,103,1108,,
grafana_grafana__109249,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0,0.3333,1.3333,40,2105,,
grafana_grafana__109347,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0,0.3333,1.6667,164,1032,,
grafana_grafana__109490,independent,grafana/grafana,human,none,trivial,3,0,0,1,0,0,2,197,1212,,
grafana_grafana__109622,independent,grafana/grafana,human,none,trivial,3,0,0,0.333333,0,0,1,136,720,,
grafana_grafana__109883,independent,grafana/grafana,human,none,empty,3,0,0,0.333333,0.3333,0.3333,0.6667,80,349,,
grafana_grafana__110226,independent,grafana/grafana,human,none,trivial,3,0,0,0,0.3333,0,0.3333,168,854,,
grafana_grafana__110299,independent,grafana/grafana,human,none,substantive,3,0.333333,0.333333,0.666667,1,0.6667,1.6667,235,1782,,
grafana_grafana__110451,independent,grafana/grafana,human,none,empty,3,0,0,0.333333,0,0,1,32,703,,
grafana_grafana__110648,independent,grafana/grafana,human,none,substantive,3,0,0.333333,0.333333,1,1.3333,1,410,1303,,
grafana_grafana__110666,independent,grafana/grafana,agent,agent-trailer,substantive,3,0,0.333333,1,0.6667,0.6667,2,1291,1353,,
grafana_grafana__110750,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0.3333,0,1.3333,127,915,,
grafana_grafana__111016,independent,grafana/grafana,human,none,trivial,3,0,0.333333,1,0.3333,1.3333,2,114,649,,
grafana_grafana__111021,independent,grafana/grafana,human,none,empty,3,0,0,1,0,0.6667,2,49,1059,,
grafana_grafana__111132,independent,grafana/grafana,human,none,empty,3,0,0,0,0,0,0.3333,75,838,,
grafana_grafana__111481,independent,grafana/grafana,human,none,empty,3,0,0,0.333333,0,0.3333,1,58,1339,,
grafana_grafana__111502,independent,grafana/grafana,human,none,trivial,4,0,0,0.5,0.25,0.25,1.25,165,758,,
grafana_grafana__111842,independent,grafana/grafana,human,none,trivial,3,0,0,1,0.3333,1,2,97,1002,,
grafana_grafana__112027,independent,grafana/grafana,human,none,trivial,2,0,0,0,0,0,0,85,713,,
grafana_grafana__112170,independent,grafana/grafana,human,none,trivial,3,0,0,1,0,0,2,123,1221,,
grafana_grafana__112212,independent,grafana/grafana,human,none,trivial,3,0,0,0.333333,0.6667,0.3333,0.6667,140,492,,
grafana_grafana__112391,independent,grafana/grafana,human,none,substantive,3,0,0,1,0.3333,0.6667,2,880,1476,,
grafana_grafana__112580,independent,grafana/grafana,human,none,trivial,3,0,0,0.333333,0.6667,0.6667,1,130,959,,
grafana_grafana__112862,independent,grafana/grafana,human,none,trivial,3,0.333333,0.333333,0.666667,1,1,1.3333,108,677,,
grafana_grafana__113216,independent,grafana/grafana,human,none,trivial,3,0,0,1,0.3333,0.6667,2,138,706,,
grafana_grafana__113254,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0,0,1.3333,68,1662,,
grafana_grafana__113297,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.333333,0.333333,0,1,1.3333,1,2332,1876,,
grafana_grafana__113442,independent,grafana/grafana,human,none,trivial,3,0.333333,0,1,1,0.6667,2,191,876,,
grafana_grafana__113454,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.333333,0.666667,1,1,1.3333,2,2680,2180,,
grafana_grafana__113492,independent,grafana/grafana,human,none,trivial,3,0,0,0.333333,0,0,0.6667,54,955,,
grafana_grafana__114137,independent,grafana/grafana,human,none,empty,3,0,0,0.333333,0,0,1,51,902,,
grafana_grafana__114190,independent,grafana/grafana,human,none,substantive,3,0.333333,0.333333,1,1,1,2,404,1286,,
grafana_grafana__114203,independent,grafana/grafana,human,none,substantive,3,0,0,0.333333,1,1,1.3333,383,1662,,
grafana_grafana__114273,independent,grafana/grafana,human,none,trivial,3,0,0,0,0,1,0.3333,108,967,,
grafana_grafana__114403,independent,grafana/grafana,human,none,trivial,3,0,0,1,1,1,2,124,975,,
grafana_grafana__114470,independent,grafana/grafana,human,none,substantive,3,0,0,0.333333,0,0,1,176,1507,,
grafana_grafana__114869,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0,0,1.6667,33,1126,,
grafana_grafana__115329,independent,grafana/grafana,agent,agent-trailer,substantive,4,0.5,1,1,1.25,2,2,986,1827,,
grafana_grafana__115337,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.666667,0.333333,0.333333,1.6667,1.3333,1.3333,16197,1838,,
grafana_grafana__115382,independent,grafana/grafana,human,none,empty,4,0,0,0.5,0,0,1.5,64,1027,,
grafana_grafana__115471,independent,grafana/grafana,human,none,substantive,3,0,0,0.333333,0.3333,0,1,214,2009,,
grafana_grafana__115595,independent,grafana/grafana,human,none,empty,3,0,0,0.333333,0,0,1.3333,56,1840,,
grafana_grafana__115627,independent,grafana/grafana,agent,agent-trailer,substantive,3,0,0,0.333333,0.3333,0.3333,1.3333,385,1442,,
grafana_grafana__115746,independent,grafana/grafana,human,none,substantive,3,0,0,0,0,0,0.3333,969,1196,,
grafana_grafana__115895,independent,grafana/grafana,human,none,substantive,3,0,0,0,0,0,0.3333,342,841,,
grafana_grafana__116050,independent,grafana/grafana,human,none,empty,3,0,0,1,0,0,2,46,1539,,
grafana_grafana__116063,independent,grafana/grafana,agent,agent-trailer,substantive,4,0,0,0.75,0.5,0.75,1.5,1048,1820,,
grafana_grafana__116104,independent,grafana/grafana,human,none,substantive,3,0,0,0.666667,0.3333,0.3333,1.6667,571,1510,,
grafana_grafana__116256,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0,0,1.3333,53,977,,
grafana_grafana__116313,independent,grafana/grafana,human,none,empty,3,0,0,0.333333,0.3333,0,1,62,678,,
grafana_grafana__116542,independent,grafana/grafana,human,none,trivial,3,0,0,1,0,0,2,115,1111,,
grafana_grafana__116551,independent,grafana/grafana,human,none,empty,3,0,0,1,0,0,2,47,1336,,
grafana_grafana__116555,independent,grafana/grafana,human,none,substantive,3,0.333333,0,0.666667,1,1,1.6667,641,1338,,
grafana_grafana__116668,independent,grafana/grafana,human,none,substantive,4,0.75,0.75,1,1.75,1.5,2,3061,1960,,
grafana_grafana__116708,independent,grafana/grafana,agent,agent-trailer,substantive,4,0.75,0.5,0.5,1.75,1.5,1.5,676,1294,,
grafana_grafana__116718,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.333333,0.333333,0,1.3333,1.3333,0.6667,3279,1320,,
grafana_grafana__116720,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.666667,0.666667,0.666667,1.6667,1.6667,1.6667,6144,1938,,
grafana_grafana__116862,independent,grafana/grafana,agent,agent-trailer,substantive,4,0.5,0,0,1,0,0.5,1665,987,,
grafana_grafana__117215,independent,grafana/grafana,human,none,trivial,3,0,0,1,0.6667,1,2,129,1676,,
grafana_grafana__117217,independent,grafana/grafana,human,none,substantive,3,0.333333,0,0.666667,0.6667,0.3333,1.6667,475,958,,
grafana_grafana__117320,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.666667,0.666667,0.333333,1.3333,1.3333,1.3333,868,850,,
grafana_grafana__117483,independent,grafana/grafana,agent,agent-trailer,substantive,3,1,1,1,2,2,2,4120,1805,,
grafana_grafana__117507,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0.3333,0.3333,1.6667,131,834,,
grafana_grafana__117582,independent,grafana/grafana,human,none,empty,3,0,0,0.333333,0,0,1.3333,55,838,,
grafana_grafana__117635,independent,grafana/grafana,human,none,trivial,2,0,0,0,0,0,0,85,449,,
grafana_grafana__117655,independent,grafana/grafana,human,none,empty,3,0,0,0.333333,0,0,1.3333,42,2290,,
grafana_grafana__117850,independent,grafana/grafana,human,none,substantive,3,0,0,0.666667,0.3333,0,1.6667,686,1438,,
grafana_grafana__117882,independent,grafana/grafana,agent,agent-trailer,substantive,4,0.25,0.75,0.5,0.5,1.5,1.5,1092,1309,,
grafana_grafana__117889,independent,grafana/grafana,agent,agent-trailer,trivial,3,0,0,1,0,0,2,291,1740,,
grafana_grafana__117897,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0,0.3333,1.3333,92,763,,
grafana_grafana__118013,independent,grafana/grafana,agent,agent-trailer,substantive,3,0,0,0.333333,0.6667,1,1,520,1392,,
grafana_grafana__118017,independent,grafana/grafana,human,none,trivial,3,0,0,1,0.3333,0,2,118,921,,
grafana_grafana__118080,independent,grafana/grafana,human,none,empty,3,0,0,1,0,0.6667,2,41,543,,
grafana_grafana__118084,independent,grafana/grafana,human,none,trivial,3,0.333333,0,1,1.3333,1,2,169,1660,,
grafana_grafana__118224,independent,grafana/grafana,agent,agent-trailer,substantive,3,0,0,0.333333,0.3333,0.3333,0.6667,254,812,,
grafana_grafana__118231,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.333333,0,0,1,0.6667,1,290,693,,
grafana_grafana__118283,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.333333,0.333333,0.666667,1.3333,1,1.6667,857,597,,
grafana_grafana__118320,independent,grafana/grafana,agent,agent-trailer,substantive,3,0,0,0.666667,0.6667,0.6667,1.6667,615,1291,,
grafana_grafana__118371,independent,grafana/grafana,human,none,empty,3,0,0,0.333333,0,0,0.6667,61,1350,,
grafana_grafana__118443,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.666667,0.666667,0.666667,1.3333,1.3333,1.6667,407,909,,
grafana_grafana__118528,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.666667,0.666667,0,1.3333,1.3333,0.3333,2712,1021,,
grafana_grafana__118535,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.666667,0.333333,0.666667,1.3333,1,1.6667,2529,1712,,
grafana_grafana__118559,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.666667,0.666667,0.333333,1.3333,1.3333,1.3333,3311,2898,,
grafana_grafana__118565,independent,grafana/grafana,agent,agent-trailer,empty,3,0,0,0.666667,0.3333,0,1.6667,70,767,,
grafana_grafana__118674,independent,grafana/grafana,agent,agent-trailer,substantive,3,0,0,0,0.3333,0.6667,0.3333,399,831,,
grafana_grafana__118676,independent,grafana/grafana,agent,agent-trailer,substantive,3,0,0.666667,0.333333,0.3333,1.6667,0.6667,2685,1044,,
grafana_grafana__118729,independent,grafana/grafana,agent,agent-trailer,substantive,4,0,0,0.5,0.25,0.25,1.25,457,1024,,
grafana_grafana__118739,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.333333,0.666667,1,1.3333,1.6667,2,437,1058,,
grafana_grafana__118837,independent,grafana/grafana,agent,agent-trailer,empty,3,0,0,0.666667,0,1,1.6667,64,996,,
grafana_grafana__118840,independent,grafana/grafana,agent,agent-trailer,empty,3,0,0,0.333333,0,0,1,78,885,,
grafana_grafana__118853,independent,grafana/grafana,human,none,empty,4,0,0,0.75,0,0.25,1.75,55,949,,
grafana_grafana__118858,independent,grafana/grafana,human,none,substantive,4,0.25,0.25,0.75,0.75,1,1.5,297,1435,,
grafana_grafana__118941,independent,grafana/grafana,agent,agent-trailer,substantive,3,1,0.666667,1,2,1.6667,2,853,1395,,
grafana_grafana__118952,independent,grafana/grafana,agent,agent-trailer,substantive,3,1,0.333333,0.666667,2,1,1.6667,1322,1067,,
grafana_grafana__118982,independent,grafana/grafana,human,none,substantive,4,0.25,0,0.75,1,0.75,1.5,203,1002,,
grafana_grafana__119088,independent,grafana/grafana,human,none,substantive,3,1,1,0.666667,2,2,1.6667,1583,2052,,
grafana_grafana__119097,independent,grafana/grafana,agent,agent-trailer,substantive,3,1,0.666667,1,2,1.6667,2,2614,1288,,
grafana_grafana__119098,independent,grafana/grafana,agent,agent-trailer,substantive,3,1,0.666667,1,2,1.6667,2,3208,1169,,
grafana_grafana__119106,independent,grafana/grafana,agent,agent-trailer,substantive,3,1,0.333333,0.333333,2,1,1.3333,1279,1090,,
grafana_grafana__119110,independent,grafana/grafana,agent,agent-trailer,substantive,4,0.25,0.5,0.5,0.75,1.25,1,937,1656,,
grafana_grafana__119112,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.333333,0.333333,0.333333,0.6667,1,1.3333,1021,1376,,
grafana_grafana__119188,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.666667,1,0.666667,1.6667,2,1.3333,2181,2202,,
grafana_grafana__119230,independent,grafana/grafana,agent,agent-trailer,substantive,3,1,0.666667,1,2,1.3333,2,8875,1548,,
grafana_grafana__119231,independent,grafana/grafana,agent,agent-trailer,substantive,3,1,1,0.333333,2,2,1,2322,1141,,
grafana_grafana__119232,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.666667,0.333333,0.666667,1.6667,1.3333,1.6667,6748,1483,,
grafana_grafana__119277,independent,grafana/grafana,agent,agent-trailer,substantive,4,0.25,0,0.5,1,0.75,1.25,4993,2015,,
grafana_grafana__119474,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.666667,0.333333,0.333333,1.6667,1.3333,1.3333,825,1744,,
grafana_grafana__119518,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.333333,0,0.666667,1,0.3333,1.6667,1131,1608,,
grafana_grafana__119521,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.666667,0.333333,0.666667,1.6667,0.6667,1.3333,4559,1629,,
grafana_grafana__119525,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0.3333,0.3333,1.6667,197,1027,,
grafana_grafana__119545,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0,0,1.6667,24,793,,
grafana_grafana__119547,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.666667,1,0.666667,1.6667,2,1.6667,1582,1628,,
grafana_grafana__119616,independent,grafana/grafana,human,none,empty,4,0,0,0.25,0,0,1,42,2077,,
grafana_grafana__119717,independent,grafana/grafana,agent,agent-trailer,substantive,3,1,1,1,2,2,2,1355,1192,,
grafana_grafana__119776,independent,grafana/grafana,human,none,trivial,3,0,0,1,0,0,2,85,894,,
grafana_grafana__119840,independent,grafana/grafana,human,none,trivial,3,0,0,1,0,0.3333,2,130,1875,,
grafana_grafana__119865,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.333333,0.333333,0.666667,0.6667,0.6667,1.3333,1398,1689,,
grafana_grafana__119909,independent,grafana/grafana,agent,agent-trailer,substantive,3,0.666667,0.333333,1,1.6667,1.3333,2,608,959,,
grafana_grafana__119926,independent,grafana/grafana,agent,agent-trailer,substantive,3,0,0.333333,0.333333,0.6667,1.3333,1.3333,540,944,,
grafana_grafana__119940,independent,grafana/grafana,agent,agent-trailer,empty,3,0,0,0,0,0,0.3333,44,719,,
grafana_grafana__120051,independent,grafana/grafana,agent,agent-trailer,substantive,4,0,0.75,0.25,0.5,1.75,0.75,4427,1462,,
grafana_grafana__120167,independent,grafana/grafana,agent,agent-trailer,substantive,3,1,0.666667,1,2,1.3333,2,637,961,,
